Outlet_ID,Outlet_Name,Month,Product_Category,Product_Type,SKU_ID,Closing_Stock_Units,Safety_Stock_Units,Reorder_Point_Units,Demand_Forecast_Next_Month_Units,Stock_Status,Replenishment_Required,Recommended_Replenishment_Units,Stock_Availability_%,Inventory_Turnover_Ratio,Wastage_Units,Freshness_Rate_%,Shelf_Life_Days,Agent_Action,Agent_Priority,Agent_Explanation
OUT0237,Franchise Outlet 0237,2023-08,Packaged Goods,Non-Perishable,SKU-0237-02,949,558,1177,1858.333333333333,Low,Yes,1467,51.1,18.3,13,99.3,180,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0578,Franchise Outlet 0578,2025-02,Beverages,Perishable,SKU-0578-03,497,375,750,1249.666666666667,Low,Yes,1128,39.8,16.95,39,96.4,30,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0679,Franchise Outlet 0679,2024-03,Personal Care,Non-Perishable,SKU-0679-04,1230,869,1738,2896.666666666667,Low,Yes,2536,42.5,23.01,24,99.2,365,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0478,Franchise Outlet 0478,2023-10,Beverages,Perishable,SKU-0478-03,516,612,816,2040.0,Low,Yes,2136,25.3,26.8,56,97.2,30,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0659,Franchise Outlet 0659,2026-01,Personal Care,Non-Perishable,SKU-0659-04,58,47,63,155.6666666666667,Low,Yes,145,37.3,26.15,2,98.8,365,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0325,Franchise Outlet 0325,2024-12,Seasonal Products,Seasonal,SKU-0325-05,243,111,283,369.0,Low,Yes,237,65.9,17.73,6,98.6,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0675,Franchise Outlet 0675,2024-05,Seasonal Products,Seasonal,SKU-0675-05,1059,536,1131,1785.666666666667,Low,Yes,1263,59.3,20.55,31,98.4,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0674,Franchise Outlet 0674,2024-03,Personal Care,Non-Perishable,SKU-0674-04,86,90,130,300.6666666666667,Low,Yes,305,28.6,30.48,3,99.1,365,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0181,Franchise Outlet 0181,2024-11,Food & Beverage,Perishable,SKU-0181-01,1131,695,1777,2317.666666666667,Low,Yes,1882,48.8,16.82,88,96.9,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0725,Franchise Outlet 0725,2023-08,Seasonal Products,Seasonal,SKU-0725-05,806,351,819,1169.0,Low,Yes,714,68.9,14.91,24,97.6,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0085,Franchise Outlet 0085,2023-01,Seasonal Products,Seasonal,SKU-0085-05,1178,732,1546,2441.0,Low,Yes,1995,48.3,20.43,52,97.9,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0654,Franchise Outlet 0654,2025-08,Personal Care,Non-Perishable,SKU-0654-04,999,489,1141,1630.666666666667,Low,Yes,1121,61.3,11.52,8,99.4,365,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0197,Franchise Outlet 0197,2023-05,Packaged Goods,Non-Perishable,SKU-0197-02,728,421,748,1402.666666666667,Low,Yes,1096,51.9,19.85,12,99.1,180,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0201,Franchise Outlet 0201,2024-08,Food & Beverage,Perishable,SKU-0201-01,129,107,191,358.0,Low,Yes,336,36.0,23.13,11,96.8,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0315,Franchise Outlet 0315,2023-10,Seasonal Products,Seasonal,SKU-0315-05,324,376,585,1252.0,Low,Yes,1304,25.9,21.79,17,98.6,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0638,Franchise Outlet 0638,2024-01,Beverages,Perishable,SKU-0638-03,732,474,790,1579.666666666667,Low,Yes,1322,46.3,21.2,67,95.9,30,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0467,Franchise Outlet 0467,2024-03,Packaged Goods,Non-Perishable,SKU-0467-02,925,1033,1492,3442.0,Low,Yes,3550,26.9,23.87,23,99.4,180,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0175,Franchise Outlet 0175,2023-02,Seasonal Products,Seasonal,SKU-0175-05,3176,1727,3838,5756.0,Low,Yes,4307,55.2,15.06,105,98.0,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0610,Franchise Outlet 0610,2024-06,Seasonal Products,Seasonal,SKU-0610-05,507,236,576,785.3333333333334,Low,Yes,514,64.6,15.33,8,98.8,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0322,Franchise Outlet 0322,2024-06,Packaged Goods,Non-Perishable,SKU-0322-02,642,450,650,1499.666666666667,Low,Yes,1308,42.8,19.21,15,98.9,180,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0483,Franchise Outlet 0483,2025-06,Beverages,Perishable,SKU-0483-03,453,469,782,1564.666666666667,Low,Yes,1581,29.0,21.97,36,97.6,30,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0152,Franchise Outlet 0152,2025-09,Packaged Goods,Non-Perishable,SKU-0152-02,692,426,710,1419.0,Low,Yes,1153,48.8,17.97,9,99.3,180,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0026,Franchise Outlet 0026,2025-08,Food & Beverage,Perishable,SKU-0026-01,1950,987,2084,3290.0,Low,Yes,2327,59.3,17.74,167,95.6,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0735,Franchise Outlet 0735,2023-03,Seasonal Products,Seasonal,SKU-0735-05,2526,1867,2904,6223.0,Low,Yes,5564,40.6,21.64,93,98.6,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0205,Franchise Outlet 0205,2023-05,Seasonal Products,Seasonal,SKU-0205-05,127,102,193,341.0,Low,Yes,316,37.2,20.54,5,98.4,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0392,Franchise Outlet 0392,2025-08,Packaged Goods,Non-Perishable,SKU-0392-02,177,188,292,626.6666666666666,Low,Yes,638,28.2,22.35,5,99.2,180,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0528,Franchise Outlet 0528,2023-11,Beverages,Perishable,SKU-0528-03,243,250,361,833.6666666666666,Low,Yes,841,29.1,33.22,23,97.9,30,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0284,Franchise Outlet 0284,2024-09,Personal Care,Non-Perishable,SKU-0284-04,78,67,127,223.3333333333333,Low,Yes,212,34.9,18.26,1,99.5,365,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0687,Franchise Outlet 0687,2023-03,Packaged Goods,Non-Perishable,SKU-0687-02,553,380,676,1267.0,Low,Yes,1094,43.6,21.34,12,99.1,180,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0207,Franchise Outlet 0207,2024-05,Packaged Goods,Non-Perishable,SKU-0207-02,1544,809,1888,2696.666666666667,Low,Yes,1962,57.3,14.03,22,99.1,180,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0024,Franchise Outlet 0024,2023-04,Personal Care,Non-Perishable,SKU-0024-04,742,381,974,1270.0,Low,Yes,909,58.4,14.57,15,98.9,365,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0030,Franchise Outlet 0030,2023-03,Seasonal Products,Seasonal,SKU-0030-05,137,94,178,313.5,Low,Yes,270,43.7,19.31,6,98.2,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0539,Franchise Outlet 0539,2026-02,Personal Care,Non-Perishable,SKU-0539-04,662,348,696,1160.666666666667,Low,Yes,847,57.0,18.44,16,98.8,365,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0623,Franchise Outlet 0623,2025-10,Beverages,Perishable,SKU-0623-03,675,624,902,2081.666666666667,Low,Yes,2031,32.4,25.48,53,97.3,30,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0569,Franchise Outlet 0569,2023-08,Personal Care,Non-Perishable,SKU-0569-04,235,139,293,462.0,Low,Yes,366,50.9,17.61,1,99.8,365,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0281,Franchise Outlet 0281,2024-12,Food & Beverage,Perishable,SKU-0281-01,753,506,844,1688.0,Low,Yes,1441,44.6,20.98,62,96.7,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0240,Franchise Outlet 0240,2025-02,Seasonal Products,Seasonal,SKU-0240-05,987,828,1749,2761.666666666667,Low,Yes,2603,35.7,19.7,36,98.9,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0580,Franchise Outlet 0580,2023-02,Seasonal Products,Seasonal,SKU-0580-05,498,410,592,1368.0,Low,Yes,1280,36.4,22.19,35,97.6,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0195,Franchise Outlet 0195,2025-07,Seasonal Products,Seasonal,SKU-0195-05,1545,855,2186,2851.333333333333,Low,Yes,2161,54.2,19.87,39,98.8,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0118,Franchise Outlet 0118,2023-04,Beverages,Perishable,SKU-0118-03,1080,791,1142,2635.666666666667,Low,Yes,2347,41.0,21.82,45,98.2,30,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0411,Franchise Outlet 0411,2024-08,Food & Beverage,Perishable,SKU-0411-01,382,358,557,1194.666666666667,Low,Yes,1171,32.0,26.87,36,96.9,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0049,Franchise Outlet 0049,2024-03,Personal Care,Non-Perishable,SKU-0049-04,1775,870,1934,2900.666666666667,Low,Yes,1996,61.2,15.17,19,99.4,365,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0646,Franchise Outlet 0646,2024-06,Food & Beverage,Perishable,SKU-0646-01,1331,1043,1738,3476.333333333333,Low,Yes,3188,38.3,21.33,75,97.6,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0676,Franchise Outlet 0676,2024-10,Food & Beverage,Perishable,SKU-0676-01,596,276,614,921.6666666666666,Low,Yes,602,64.7,15.33,30,96.9,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0200,Franchise Outlet 0200,2024-06,Seasonal Products,Seasonal,SKU-0200-05,889,365,933,1216.666666666667,Low,Yes,693,73.1,10.91,20,98.1,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0614,Franchise Outlet 0614,2023-07,Personal Care,Non-Perishable,SKU-0614-04,182,108,192,361.6666666666667,Low,Yes,288,50.3,18.36,3,99.0,365,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0339,Franchise Outlet 0339,2024-06,Personal Care,Non-Perishable,SKU-0339-04,487,450,700,1500.0,Low,Yes,1463,32.5,19.99,13,99.0,365,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0263,Franchise Outlet 0263,2023-08,Beverages,Perishable,SKU-0263-03,364,332,553,1105.333333333333,Low,Yes,1073,32.9,24.1,44,95.4,30,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0571,Franchise Outlet 0571,2025-04,Food & Beverage,Perishable,SKU-0571-01,1557,959,2451,3197.0,Low,Yes,2599,48.7,19.57,64,98.2,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0047,Franchise Outlet 0047,2025-10,Packaged Goods,Non-Perishable,SKU-0047-02,388,260,491,866.3333333333334,Low,Yes,738,44.8,18.41,3,99.7,180,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0311,Franchise Outlet 0311,2023-04,Food & Beverage,Perishable,SKU-0311-01,795,574,1212,1913.759366666666,Low,Yes,1693,41.5,18.41,30,98.4,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0070,Franchise Outlet 0070,2023-06,Seasonal Products,Seasonal,SKU-0070-05,622,418,790,1393.666666666667,Low,Yes,1190,44.6,21.64,29,97.9,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0431,Franchise Outlet 0431,2023-12,Food & Beverage,Perishable,SKU-0431-01,363,343,495,1142.0,Low,Yes,1122,31.8,32.85,54,96.4,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0348,Franchise Outlet 0348,2024-08,Beverages,Perishable,SKU-0348-03,1470,596,1522,1985.0,Low,Yes,1111,74.1,14.47,82,95.6,30,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0075,Franchise Outlet 0075,2026-03,Seasonal Products,Seasonal,SKU-0075-05,550,281,625,937.3333333333334,Low,Yes,668,58.7,13.79,23,97.4,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0018,Franchise Outlet 0018,2025-02,Beverages,Perishable,SKU-0018-03,256,338,488,1126.333333333333,Low,Yes,1208,22.7,28.18,19,98.3,30,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0651,Franchise Outlet 0651,2024-05,Food & Beverage,Perishable,SKU-0651-01,882,519,981,1731.333333333333,Low,Yes,1368,50.9,19.35,58,96.5,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0551,Franchise Outlet 0551,2026-04,Food & Beverage,Perishable,SKU-0551-01,355,195,456,651.6666666666666,Low,Yes,492,54.5,18.04,24,96.2,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0542,Franchise Outlet 0542,2023-11,Packaged Goods,Non-Perishable,SKU-0542-02,777,885,1180,2950.333333333333,Low,Yes,3058,26.3,26.13,19,99.4,180,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0335,Franchise Outlet 0335,2025-07,Seasonal Products,Seasonal,SKU-0335-05,280,170,321,566.6666666666666,Low,Yes,457,49.4,16.07,14,97.2,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0513,Franchise Outlet 0513,2025-02,Beverages,Perishable,SKU-0513-03,1387,622,1520,2073.0,Low,Yes,1308,66.9,17.23,56,97.4,30,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0405,Franchise Outlet 0405,2026-02,Seasonal Products,Seasonal,SKU-0405-05,373,202,382,674.3333333333334,Low,Yes,503,55.3,18.78,11,98.3,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0017,Franchise Outlet 0017,2024-08,Packaged Goods,Non-Perishable,SKU-0017-02,1390,834,1668,2778.666666666667,Low,Yes,2223,50.0,17.12,24,99.1,180,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0526,Franchise Outlet 0526,2025-01,Food & Beverage,Perishable,SKU-0526-01,604,492,820,1640.0,Low,Yes,1528,36.8,22.42,37,97.9,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0553,Franchise Outlet 0553,2025-06,Beverages,Perishable,SKU-0553-03,764,372,868,1240.333333333333,Low,Yes,848,61.6,13.28,46,95.6,30,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0048,Franchise Outlet 0048,2025-08,Beverages,Perishable,SKU-0048-03,537,380,930,1268.333333333333,Low,Yes,1111,42.3,18.22,46,96.1,30,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0311,Franchise Outlet 0311,2024-02,Food & Beverage,Perishable,SKU-0311-01,705,507,1070,1688.666666666667,Low,Yes,1491,41.7,21.18,84,95.6,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0598,Franchise Outlet 0598,2024-12,Beverages,Perishable,SKU-0598-03,218,108,253,361.3333333333333,Low,Yes,251,60.3,18.1,8,98.0,30,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0445,Franchise Outlet 0445,2026-01,Seasonal Products,Seasonal,SKU-0445-05,1747,1170,2340,3898.333333333333,Low,Yes,3321,44.8,21.64,48,98.8,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0034,Franchise Outlet 0034,2026-04,Personal Care,Non-Perishable,SKU-0034-04,823,575,1150,1917.666666666667,Low,Yes,1670,42.9,20.13,18,99.1,365,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0496,Franchise Outlet 0496,2024-04,Food & Beverage,Perishable,SKU-0496-01,1077,618,1099,2060.0,Low,Yes,1601,52.3,18.59,44,97.9,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0655,Franchise Outlet 0655,2025-12,Seasonal Products,Seasonal,SKU-0655-05,700,575,1150,1916.666666666667,Low,Yes,1792,36.5,23.05,26,98.8,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0694,Franchise Outlet 0694,2026-03,Personal Care,Non-Perishable,SKU-0694-04,1028,446,1139,1485.666666666667,Low,Yes,904,69.2,14.16,10,99.4,365,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0711,Franchise Outlet 0711,2023-10,Food & Beverage,Perishable,SKU-0711-01,1427,651,1447,2170.0,Low,Yes,1394,65.8,17.57,72,97.0,14,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0575,Franchise Outlet 0575,2024-12,Seasonal Products,Seasonal,SKU-0575-05,307,238,317,794.0,Low,Yes,725,38.7,27.32,22,97.8,90,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0094,Franchise Outlet 0094,2025-05,Personal Care,Non-Perishable,SKU-0094-04,233,159,283,531.0,Low,Yes,457,43.9,19.73,2,99.6,365,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0027,Franchise Outlet 0027,2024-10,Packaged Goods,Non-Perishable,SKU-0027-02,324,292,519,973.3333333333334,Low,Yes,941,33.3,24.94,6,99.4,180,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0347,Franchise Outlet 0347,2024-03,Packaged Goods,Non-Perishable,SKU-0347-02,651,390,997,1301.0,Low,Yes,1040,50.0,15.81,9,99.4,180,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
OUT0309,Franchise Outlet 0309,2025-09,Personal Care,Non-Perishable,SKU-0309-04,263,168,280,558.3333333333334,Low,Yes,463,47.1,22.27,5,99.1,365,REORDER,Medium,Stock is below the desired inventory level. Replenishment should be planned.
