Outlet_ID,Records,Total_Marketing_Spend,Total_Sales_Revenue,Total_Orders,Average_Conversion_Rate,Revenue_Per_Marketing_Rupee,Marketing_Spend_Percentage,Marketing_Category,Alert_Level,Marketing_Insights,Recommendations
OUT0687,40,2268969.05,46349897.92,52765.0,24.289250000000003,20.42773475468958,4.895305387546363,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0688,40,1570060.09,31257319.48,20217.0,10.787,19.908358717659016,5.023015780366589,Needs Improvement,Medium,Marketing efficiency is within the middle range of outlet performance. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0689,39,1200282.54,22500579.9,14862.0,18.815128205128204,18.746069487939064,5.3344515800679435,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0690,40,8860853.97,182332188.82,135661.0,29.7445,20.57727047949533,4.8597310367109765,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0691,38,3745031.31,77828918.26,56911.0,19.416842105263157,20.781913906081602,4.811876348440461,Moderate,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0692,40,1907372.68,37176378.0,32296.0,22.213749999999997,19.490883134595386,5.130603847421607,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0693,40,8970993.44,172687351.61,122453.0,32.233999999999995,19.249523786297633,5.194933709018967,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0694,40,2660235.45,53935549.53,61933.0,18.854,20.27472776140924,4.932248717555618,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0695,39,5926752.26,103147892.05,83250.0,19.654102564102566,17.403779932924007,5.745878216422553,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0696,39,2676236.03,51912862.85,33513.0,17.526153846153846,19.39771465149881,5.1552464708657455,Needs Improvement,Medium,Marketing efficiency is within the middle range of outlet performance. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0697,40,4533690.35,86319132.93,77762.0,21.257749999999998,19.03948577564412,5.252242690709798,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0698,40,3267251.9699999997,73485524.22,87505.0,21.43775,22.491538728799053,4.4461164354200475,Moderate,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0699,39,3094054.58,72280675.73,130431.0,31.054871794871797,23.361150833350845,4.280611032964951,High Performing,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
OUT0700,39,695157.82,13628493.62,26686.0,13.81974358974359,19.604891476298146,5.100767842601815,Needs Improvement,Medium,Marketing efficiency is within the middle range of outlet performance. Conversion rate is below the lower-performing outlet range. Marketing spend represents a relatively lower proportion of sales revenue.,"Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0701,40,3123092.09,63272165.76,66408.0,24.752000000000002,20.25946207689316,4.935965210747355,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0702,39,8613312.26,152297894.48,133571.0,30.642307692307693,17.68168735589298,5.65556883725081,Needs Improvement,Medium,Marketing efficiency is below the lower-performing outlet range. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Review marketing campaigns and redirect spending toward better-performing activities.
OUT0703,40,4676148.34,93976186.3,57842.0,32.66725,20.096921540346173,4.975886470932477,Moderate,Low,Marketing efficiency is within the middle range of outlet performance. Conversion rate is among the stronger outlet results. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring marketing performance and optimize campaigns using sales and conversion trends.
OUT0704,38,621338.74,14266748.209999999,18235.0,20.168684210526315,22.96130482705778,4.355153191562494,Moderate,Low,Marketing efficiency is among the stronger outlet results. Conversion rate is within the middle range of outlet performance. Marketing spend represents a relatively lower proportion of sales revenue.,Continue monitoring successful campaigns and consider scaling effective activities.
