Record_ID,Outlet_ID,Outlet_Name,Outlet_Type,City,State,Region,Month,Footfall,Orders,Conversion_Rate_%,Average_Order_Value_INR,Sales_Revenue_INR,COGS_INR,Operating_Cost_INR,Marketing_Spend_INR,Profit_INR,Profit_Margin_%,Employees,Employee_Turnover_%,Customer_Satisfaction_1_5,Complaints
REC028438,OUT0721,Franchise Outlet 0721,Franchise,Ludhiana,Punjab,North,2025-11,8662.0,2674.0,30.87,868.65,2322764.78,1401565.67,365851.11,142316.32,413031.67,17.78,6,7.81,3.32,22.0
REC028439,OUT0061,Franchise Outlet 0061,Franchise,Ludhiana,Punjab,North,2023-03,9147.0,2647.0,28.94,1566.2,4145741.95,2098172.68,913688.6,175927.52,957953.16,23.11,21,6.42,4.07,22.0
REC028440,OUT0598,Franchise Outlet 0598,Franchise,Patna,Bihar,East,2024-01,2215.0,473.0,21.36,1352.74,639848.18,375348.56,106737.52,24584.0,133178.1,20.81,23,5.15,2.56,28.0
REC028441,OUT0539,Franchise Outlet 0539,Company-Owned,Ranchi,Jharkhand,East,2024-07,8260.0,1128.0,13.67,1560.49,1760229.94,1034072.26,410418.78,109245.72,206493.19,11.73,15,11.77,2.91,22.0
REC028442,OUT0267,Franchise Outlet 0267,Franchise,Guwahati,Assam,East,2023-01,14601.0,3381.0,23.16,1133.2,3831349.68,2327878.78,998605.77,254010.77,250854.36,6.55,16,11.08,4.0,20.0
REC028443,OUT0209,Franchise Outlet 0209,Franchise,Ranchi,Jharkhand,East,2023-03,8478.0,1404.0,16.57,1230.84,1728101.96,796545.32,283850.09,87533.58,560172.98,32.42,25,7.73,3.38,22.0
REC028444,OUT0371,Franchise Outlet 0371,Franchise,Ahmedabad,Gujarat,West,2024-10,3610.0,835.0,23.13,793.03,662181.62,305562.99,95638.26,20902.35,240078.02,36.26,17,4.09,4.12,16.0
REC028445,OUT0269,Franchise Outlet 0269,Franchise,Ranchi,Jharkhand,East,2023-12,8652.0,1571.0,18.17,1364.9,2144265.07,1056011.9,396177.35,66696.43,625379.39,29.17,20,4.95,3.6,25.0
REC028446,OUT0321,Franchise Outlet 0321,Franchise,Kochi,Kerala,South,2024-10,3332.0,616.0,18.5,1508.27,929093.6,589900.73,270645.97,42577.93,25968.97,2.8,15,12.69,3.47,31.0
REC028447,OUT0272,Franchise Outlet 0272,Company-Owned,Amritsar,Punjab,North,2026-01,6470.0,628.0,9.72,1187.06,745470.85,447624.66,219848.53,35134.39,42863.27,5.75,18,10.93,2.68,29.0
REC028448,OUT0572,Franchise Outlet 0572,Franchise,Amritsar,Punjab,North,2025-02,6130.0,1755.0,28.64,1647.62,2891565.2,1418110.2,839358.61,70944.73,563151.65,19.48,20,8.08,3.76,15.0
REC028449,OUT0522,Franchise Outlet 0522,Franchise,Surat,Gujarat,West,2024-12,9534.0,2848.0,29.88,1379.42,3928599.52,2041039.95,910229.6,269688.55,707641.41,18.01,20,7.54,4.71,11.0
REC028450,OUT0401,Franchise Outlet 0401,Franchise,Ahmedabad,Gujarat,West,2023-11,6091.0,1953.0,32.06,1475.26,2881180.47,1696111.48,426994.59,179635.59,578438.81,20.08,16,8.2,4.3,14.0
REC028451,OUT0533,Franchise Outlet 0533,Franchise,Mysuru,Karnataka,South,2023-12,5055.0,1688.0,33.4,623.31,1052155.14,587729.69,213601.93,60227.25,190596.28,18.11,21,1.74,3.59,13.0
REC028452,OUT0017,Franchise Outlet 0017,Franchise,Bengaluru,Karnataka,South,2023-07,,2294.0,24.82,636.37,1459823.35,820531.55,366535.41,29311.87,243444.52,16.68,21,6.61,3.84,16.0
REC028453,OUT0707,Franchise Outlet 0707,Franchise,Bengaluru,Karnataka,South,2025-09,12913.0,3299.0,25.55,1081.28,3567152.49,1762701.75,837552.86,124519.14,842378.74,23.61,16,6.14,3.58,12.0
REC028454,OUT0560,Franchise Outlet 0560,Franchise,Coimbatore,Tamil Nadu,South,2024-06,11752.0,3865.0,32.89,1616.35,6247200.53,2850834.53,1779909.7,157153.71,1459302.59,23.36,20,8.13,3.52,24.0
REC028455,OUT0404,Franchise Outlet 0404,Franchise,Nagpur,Maharashtra,West,2023-06,2460.0,364.0,14.82,1741.69,633973.77,357969.12,125797.31,39017.47,111189.87,17.54,28,8.98,2.83,35.0
REC028456,OUT0393,Franchise Outlet 0393,Franchise,Chandigarh,Chandigarh,North,2024-03,7491.0,1172.0,15.66,880.31,1031726.79,504936.51,279361.32,38757.44,208671.52,20.23,7,10.86,2.89,32.0
REC028457,OUT0183,Franchise Outlet 0183,Franchise,Chandigarh,Chandigarh,North,2023-06,4961.0,1290.0,26.02,1093.37,1410449.14,891267.72,236771.93,46682.54,235726.95,16.71,19,7.73,3.73,21.0
REC028458,OUT0131,Franchise Outlet 0131,Franchise,Ahmedabad,Gujarat,West,2023-07,3824.0,607.0,15.89,1182.96,718053.77,394288.49,197779.81,47245.56,78739.92,10.97,22,11.51,2.98,27.0
REC028459,OUT0259,Franchise Outlet 0259,Franchise,Chennai,Tamil Nadu,South,2025-02,16412.0,5114.0,31.16,858.51,4390425.05,2737380.01,1251630.62,314505.99,86908.44,1.98,7,3.43,3.52,8.0
REC028460,OUT0210,Franchise Outlet 0210,Franchise,Siliguri,West Bengal,East,2025-05,3966.0,973.0,24.56,1633.27,1589169.95,803832.44,421048.96,38931.85,325356.7,20.47,10,9.16,3.38,20.0
REC028461,OUT0303,Franchise Outlet 0303,Franchise,Chandigarh,Chandigarh,North,2023-01,10406.0,2256.0,21.69,1270.15,2865463.25,1440698.88,742514.14,166853.16,515397.07,17.99,15,6.27,3.27,19.0
REC028462,OUT0552,Franchise Outlet 0552,Franchise,Surat,Gujarat,West,2025-04,3617.0,727.0,20.11,1541.4,1120596.04,659032.09,267288.48,44510.4,149765.07,13.36,20,4.76,2.63,31.0
REC028463,OUT0707,Franchise Outlet 0707,Franchise,Bengaluru,Karnataka,South,2024-05,15164.0,3769.0,24.86,1171.17,4414125.25,2814793.41,723679.77,219970.67,655681.41,14.85,16,5.75,4.1,15.0
REC028464,OUT0057,Franchise Outlet 0057,Franchise,Guwahati,Assam,East,2025-01,10814.0,1751.0,16.2,465.72,815469.67,438546.94,203233.9,51742.79,121946.04,14.95,19,10.91,3.48,25.0
REC028465,OUT0259,Franchise Outlet 0259,Franchise,Chennai,Tamil Nadu,South,2025-08,12850.0,4137.0,32.2,863.12,3570728.93,1692137.75,916516.56,259111.09,702963.54,19.69,7,7.93,4.8,16.0
REC028466,OUT0203,Franchise Outlet 0203,Franchise,Mysuru,Karnataka,South,2024-10,,2576.0,24.37,1700.07,4379367.86,2671379.19,748277.09,180452.83,779258.75,17.79,12,6.21,3.88,26.0
REC028467,OUT0459,Franchise Outlet 0459,Franchise,Mumbai,Maharashtra,West,2024-05,8625.0,2025.0,23.48,1736.96,3517339.64,1685921.18,509463.6,127881.54,1194073.31,33.95,23,12.28,2.47,12.0
REC028468,OUT0149,Franchise Outlet 0149,Company-Owned,Ranchi,Jharkhand,East,2023-01,9451.0,2569.0,27.19,884.31,2271801.47,1175266.49,666948.98,179338.0,250248.0,11.02,20,4.14,3.08,21.0
REC028469,OUT0182,Franchise Outlet 0182,Franchise,Amritsar,Punjab,North,2023-07,8221.0,1361.0,16.56,1358.24,1848567.25,1038588.87,513762.02,102769.04,193447.32,10.46,13,9.08,3.2,22.0
REC028470,OUT0349,Franchise Outlet 0349,Franchise,Chennai,Tamil Nadu,South,2024-02,13929.0,4443.0,31.9,1609.98,7153150.94,3377822.56,1485253.13,557311.5,1732763.76,24.22,12,,3.97,11.0
REC028471,OUT0103,Franchise Outlet 0103,Franchise,Indore,Madhya Pradesh,West,2023-05,15959.0,3140.0,19.68,740.23,2324314.37,1396669.15,374056.46,65247.72,488341.04,21.01,16,6.02,4.71,15.0
REC028472,OUT0387,Franchise Outlet 0387,Franchise,Guwahati,Assam,East,2026-02,3951.0,597.0,15.12,1009.55,602699.64,361132.49,95581.25,43904.81,102081.09,16.94,23,13.92,2.48,19.0
REC028473,OUT0113,Franchise Outlet 0113,Franchise,Mysuru,Karnataka,South,2025-07,2511.0,549.0,21.88,425.18,233424.99,138985.33,60541.81,16577.01,17320.84,7.42,26,3.62,3.42,25.0
REC028474,OUT0302,Franchise Outlet 0302,Franchise,Amritsar,Punjab,North,2024-04,4331.0,490.0,11.32,1229.6,602504.74,385677.7,112951.04,40512.31,63363.69,10.52,11,6.89,2.49,36.0
REC028475,OUT0469,Franchise Outlet 0469,Franchise,Chennai,Tamil Nadu,South,2023-06,12995.0,3677.0,28.3,1210.19,4449853.28,2237436.24,987122.76,341536.89,883757.4,19.86,26,7.26,3.33,21.0
REC028476,OUT0009,Franchise Outlet 0009,Franchise,Mumbai,Maharashtra,West,2025-09,12656.0,4311.0,34.06,1234.9,5323661.88,2832995.79,788510.74,359782.2,1342373.14,25.22,23,6.57,3.86,16.0
REC028477,OUT0096,Franchise Outlet 0096,Franchise,Lucknow,Uttar Pradesh,North,2024-06,9884.0,4488.0,45.41,596.56,2677340.53,1624532.9,721435.59,186193.97,145178.07,5.42,15,7.02,4.3,13.0
REC028478,OUT0375,Franchise Outlet 0375,Franchise,Nashik,Maharashtra,West,2024-03,11397.0,2337.0,20.51,1054.12,2463483.52,1189193.72,626837.31,165666.92,481785.57,19.56,13,7.93,3.55,24.0
REC028479,OUT0577,Franchise Outlet 0577,Franchise,Dehradun,Uttarakhand,North,2024-01,7876.0,1673.0,21.24,1892.01,3165335.73,1905138.28,805565.87,240779.05,213852.52,6.76,15,6.2,4.45,12.0
REC028480,OUT0130,Franchise Outlet 0130,Franchise,Pune,Maharashtra,West,2026-03,3749.0,1084.0,28.93,633.38,686580.33,341086.34,104781.43,40132.76,200579.81,29.21,26,1.25,3.98,14.0
REC028481,OUT0491,Franchise Outlet 0491,Franchise,Ahmedabad,Gujarat,West,2024-09,1356.0,191.0,14.1,924.89,176654.13,89801.8,38179.4,12499.29,36173.64,20.48,25,8.96,3.66,36.0
REC028482,OUT0370,Franchise Outlet 0370,Franchise,Pune,Maharashtra,West,2024-06,7373.0,2299.0,31.19,1467.72,3374277.31,2112139.8,809777.38,189849.84,262510.28,7.78,16,3.92,4.21,16.0
REC028483,OUT0628,Franchise Outlet 0628,Franchise,Patna,Bihar,East,2024-11,1886.0,366.0,19.41,1269.38,464594.66,294118.76,108416.15,31627.91,30431.84,6.55,26,8.27,3.88,17.0
REC028484,OUT0473,Franchise Outlet 0473,Franchise,Mysuru,Karnataka,South,2025-12,11341.0,2793.0,24.64,1014.67,2833978.27,1300692.75,469734.45,178294.56,885256.51,31.24,16,4.93,3.7,18.0
REC028485,OUT0552,Franchise Outlet 0552,Franchise,Surat,Gujarat,West,2025-01,3223.0,715.0,22.19,1577.65,1128021.36,695233.71,240330.84,38828.65,153628.16,13.62,20,4.44,2.53,29.0
REC028486,OUT0459,Franchise Outlet 0459,Franchise,Mumbai,Maharashtra,West,2025-02,10102.0,2743.0,27.15,1580.83,4336210.69,2725331.83,1181012.7,118705.97,311160.19,7.18,23,8.35,3.29,27.0
REC028487,OUT0643,Franchise Outlet 0643,Franchise,Indore,Madhya Pradesh,West,2025-01,11234.0,2460.0,21.9,583.59,1435628.09,816245.59,426950.12,57130.76,135301.63,9.42,22,3.37,3.63,20.0
REC028488,OUT0138,Franchise Outlet 0138,Franchise,Hyderabad,Telangana,South,2025-01,8137.0,1364.0,16.76,1003.11,1368246.08,785631.82,366631.24,97718.57,118264.45,8.64,18,9.88,3.44,38.0
REC028489,OUT0200,Franchise Outlet 0200,Franchise,Coimbatore,Tamil Nadu,South,2023-08,4076.0,913.0,22.42,524.89,479222.5,299633.67,120979.61,35831.04,22778.18,4.75,16,7.27,4.38,11.0
REC028490,OUT0150,Franchise Outlet 0150,Franchise,Siliguri,West Bengal,East,2025-09,3616.0,467.0,12.94,1355.83,633173.33,382518.84,185396.3,29811.86,35446.33,5.6,18,7.29,2.46,33.0
REC028491,OUT0565,Franchise Outlet 0565,Franchise,Kolkata,West Bengal,East,2023-01,7537.0,1205.0,15.99,1451.33,1748852.59,948985.0,372176.65,83604.89,344086.04,19.67,14,9.0,2.66,38.0
REC028492,OUT0341,Franchise Outlet 0341,Franchise,Ahmedabad,Gujarat,West,2024-06,6314.0,1389.0,22.01,1228.02,1705721.43,1063638.95,330639.59,99026.2,212416.69,12.45,16,9.37,3.82,26.0
REC028493,OUT0407,Franchise Outlet 0407,Franchise,Bengaluru,Karnataka,South,2023-09,4260.0,1085.0,25.48,1453.67,1577232.51,970735.64,440262.26,50441.71,115792.9,7.34,20,8.14,4.05,24.0
REC028494,OUT0701,Franchise Outlet 0701,Franchise,Ahmedabad,Gujarat,West,2023-08,5861.0,1339.0,22.86,990.94,1326864.41,668420.64,281238.8,74796.26,302408.71,22.79,19,8.98,3.63,23.0
REC028495,OUT0480,Franchise Outlet 0480,Franchise,Siliguri,West Bengal,East,2023-04,10716.0,3077.0,28.72,560.39,1724334.03,985552.93,367479.89,121119.31,250181.9,14.51,13,6.29,4.18,18.0
REC028496,OUT0097,Franchise Outlet 0097,Franchise,Dehradun,Uttarakhand,North,2024-09,11039.0,1686.0,15.27,1491.2,2514168.63,1159771.47,358629.44,111355.31,884412.41,35.18,22,8.08,3.77,14.0
REC028497,OUT0210,Franchise Outlet 0210,Franchise,Siliguri,West Bengal,East,2025-02,4121.0,1141.0,27.7,1799.24,2052933.14,946191.28,473266.41,150366.1,483109.35,23.53,10,8.46,4.01,13.0
REC028498,OUT0341,Franchise Outlet 0341,Franchise,Ahmedabad,Gujarat,West,2024-10,5513.0,1251.0,22.7,1295.88,1621150.71,1001839.49,261488.72,42151.05,315671.45,19.47,16,4.24,3.51,18.0
REC028499,OUT0583,Franchise Outlet 0583,Franchise,Indore,Madhya Pradesh,West,2025-08,2330.0,270.0,,1180.99,318866.6,163894.41,53780.09,15175.43,86016.66,26.98,16,8.97,3.15,26.0
REC028500,OUT0562,Franchise Outlet 0562,Franchise,Vijayawada,Andhra Pradesh,South,2025-01,11885.0,3375.0,28.4,1568.07,5292242.3,3317869.53,1486275.66,371522.72,116574.38,2.2,17,6.28,3.44,15.0
REC028501,OUT0081,Franchise Outlet 0081,Franchise,Kochi,Kerala,South,2023-04,6053.0,1401.0,23.15,806.96,1130557.08,576542.05,289043.37,31306.18,233665.47,20.67,17,3.94,3.75,17.0
REC028502,OUT0515,Franchise Outlet 0515,Franchise,Jaipur,Rajasthan,North,2024-09,8015.0,2187.0,27.3,1771.59,3874460.0,2109163.48,877497.5,165901.48,721897.54,18.63,18,5.78,3.47,13.0
REC028503,OUT0207,Franchise Outlet 0207,Franchise,Guwahati,Assam,East,2025-05,11776.0,2845.0,24.17,924.07,2628975.12,1361041.29,660184.26,93356.07,514393.5,19.57,24,5.95,3.26,20.0
REC028504,OUT0439,Franchise Outlet 0439,Franchise,Chennai,Tamil Nadu,South,2023-08,5726.0,1130.0,19.74,532.84,602112.58,323341.86,95448.23,16895.23,166427.25,27.64,17,11.81,2.73,24.0
REC028505,OUT0726,Franchise Outlet 0726,Franchise,Lucknow,Uttar Pradesh,North,2026-02,11208.0,1766.0,15.76,1172.94,2071420.28,972859.54,539023.97,142557.97,416978.8,20.13,19,6.5,3.59,15.0
REC028506,OUT0592,Franchise Outlet 0592,Franchise,Vijayawada,Andhra Pradesh,South,2025-11,9116.0,2363.0,25.93,1389.46,3283290.81,1959546.93,479433.85,123919.4,720390.63,21.94,24,6.19,3.8,16.0
REC028507,OUT0443,Franchise Outlet 0443,Franchise,Mysuru,Karnataka,South,2024-01,6252.0,794.0,12.7,,974026.32,609914.55,235985.47,21525.4,106600.91,10.94,26,13.45,3.02,36.0
REC028508,OUT0634,Franchise Outlet 0634,Franchise,Delhi,Delhi,North,2024-03,8220.0,1011.0,12.31,1742.11,1761270.21,982886.35,390140.96,83327.45,304915.45,17.31,23,10.79,3.87,18.0
REC028509,OUT0194,Franchise Outlet 0194,Franchise,Nagpur,Maharashtra,West,2023-11,5876.0,1675.0,28.52,1735.84,2907530.28,1846603.41,602508.34,146405.24,312013.3,10.73,16,1.0,3.91,21.0
REC028510,OUT0512,Franchise Outlet 0512,Franchise,Amritsar,Punjab,North,2023-09,3227.0,740.0,22.94,1588.06,1175163.7,760182.7,301668.13,91183.22,22129.66,1.88,19,10.37,3.83,31.0
REC028511,OUT0033,Franchise Outlet 0033,Franchise,Chandigarh,Chandigarh,North,2024-03,14869.0,3959.0,26.63,1239.91,4908816.03,3019410.23,850893.37,,790396.44,16.1,18,7.54,4.11,17.0
REC028512,OUT0614,Franchise Outlet 0614,Franchise,Nagpur,Maharashtra,West,2025-09,1530.0,310.0,20.28,1385.95,429646.03,255673.38,84212.36,,57762.44,13.44,12,9.26,3.08,32.0
REC028513,OUT0604,Franchise Outlet 0604,Franchise,Delhi,Delhi,North,2026-02,12596.0,3882.0,30.82,1925.24,7473766.04,4490640.52,1759415.12,432722.74,790987.66,10.58,16,6.31,4.14,15.0
REC028514,OUT0395,Franchise Outlet 0395,Franchise,Jaipur,Rajasthan,North,2025-01,9388.0,2513.0,26.77,1672.31,4202507.66,2219729.04,660978.46,215494.82,1106305.35,26.32,15,8.36,3.69,19.0
REC028515,OUT0718,Franchise Outlet 0718,Franchise,Patna,Bihar,East,2023-04,11834.0,3107.0,26.26,1494.64,4643860.08,2213872.33,1059885.5,173902.79,1196199.45,25.76,23,7.5,3.95,13.0
REC028516,OUT0076,Franchise Outlet 0076,Franchise,Vadodara,Gujarat,West,2023-03,7054.0,1208.0,17.14,1816.44,2194253.5,1408956.27,372285.71,156944.66,256066.86,11.67,16,9.12,2.39,34.0
REC028517,OUT0250,Franchise Outlet 0250,Franchise,Pune,Maharashtra,West,2024-12,16418.0,4922.0,29.98,1146.09,5641064.26,3647834.54,1395030.84,360708.26,237490.62,4.21,27,2.76,4.08,14.0
REC028518,OUT0256,Franchise Outlet 0256,Franchise,Vadodara,Gujarat,West,2023-06,14429.0,4111.0,28.49,802.86,3300555.97,1712749.77,952591.14,200897.22,434317.84,13.16,11,7.27,4.05,19.0
REC028519,OUT0034,Franchise Outlet 0034,Franchise,Delhi,Delhi,North,2023-04,8126.0,2151.0,26.48,1086.38,2336807.46,1416910.76,339515.73,147906.51,432474.46,18.51,15,8.81,3.87,28.0
REC028520,OUT0698,Franchise Outlet 0698,Franchise,Jammu,Jammu & Kashmir,North,2023-12,9305.0,2139.0,22.99,846.99,1811707.9,943703.84,491517.79,80756.82,295729.44,16.32,27,4.76,4.2,10.0
REC028521,OUT0074,Franchise Outlet 0074,Franchise,Nagpur,Maharashtra,West,2024-08,6127.0,2160.0,35.26,566.84,1224379.57,632219.32,276259.23,89969.61,225931.41,18.45,14,7.94,3.47,18.0
REC028522,OUT0323,Franchise Outlet 0323,Franchise,Mysuru,Karnataka,South,2023-01,5521.0,932.0,16.89,1584.47,1476722.92,856451.53,335155.2,110955.49,174160.69,11.79,16,9.92,2.57,36.0
REC028523,OUT0709,Franchise Outlet 0709,Franchise,Chennai,Tamil Nadu,South,2023-11,9662.0,1826.0,18.9,569.87,1040589.7,523830.3,223877.59,58378.7,234503.11,22.54,18,8.2,3.6,24.0
REC028524,OUT0205,Franchise Outlet 0205,Franchise,Kolkata,West Bengal,East,2023-02,2597.0,333.0,12.84,598.29,199230.73,108615.66,47758.54,8786.39,34070.14,17.1,13,10.74,3.06,32.0
REC028525,OUT0517,Franchise Outlet 0517,Franchise,Dehradun,Uttarakhand,North,2024-04,11099.0,2295.0,20.68,588.11,1349706.6,842194.16,384734.35,29184.33,93593.76,6.93,20,5.1,3.33,15.0
REC028526,OUT0223,Franchise Outlet 0223,Franchise,Indore,Madhya Pradesh,West,2025-10,7351.0,1384.0,18.83,763.56,1056769.45,660871.06,212561.56,79442.79,103894.04,9.83,19,15.33,3.63,31.0
REC028527,OUT0672,Franchise Outlet 0672,Franchise,Surat,Gujarat,West,2025-02,8182.0,1773.0,21.68,1577.1,2796202.39,1723509.38,826943.07,153626.32,92123.61,3.29,16,2.58,3.95,18.0
REC028528,OUT0387,Franchise Outlet 0387,Franchise,Guwahati,Assam,East,2024-12,4314.0,660.0,15.3,1058.25,698444.59,436397.4,165272.93,43600.27,53173.99,7.61,23,11.26,2.24,42.0
REC028529,OUT0430,Franchise Outlet 0430,Franchise,Pune,Maharashtra,West,2023-03,4037.0,1000.0,24.78,540.69,540692.93,296167.31,139572.98,12841.99,92110.64,17.04,18,5.43,3.08,23.0
REC028530,OUT0147,Franchise Outlet 0147,Franchise,Guwahati,Assam,East,2024-05,4711.0,976.0,20.72,1590.07,1551908.95,833454.46,304883.99,65271.75,348298.75,22.44,8,5.55,3.66,16.0
REC028531,OUT0007,Franchise Outlet 0007,Franchise,Dehradun,Uttarakhand,North,2024-10,3575.0,832.0,23.29,866.69,721084.5,384325.84,208781.28,24036.92,103940.46,14.41,12,7.78,4.04,15.0
REC028532,OUT0174,Franchise Outlet 0174,Franchise,Visakhapatnam,Andhra Pradesh,South,2025-05,9191.0,1973.0,21.47,520.77,1027477.45,637126.36,223042.11,33875.18,133433.8,12.99,22,6.11,3.56,27.0
REC028533,OUT0681,Franchise Outlet 0681,Franchise,Kochi,Kerala,South,2025-02,4312.0,532.0,12.34,951.24,506061.88,259665.11,75643.45,37969.44,132783.88,26.24,18,8.67,3.41,22.0
REC028534,OUT0278,Franchise Outlet 0278,Franchise,Jammu,Jammu & Kashmir,North,2025-06,6032.0,867.0,14.38,611.7,530346.41,327519.98,119688.05,17488.94,65649.44,12.38,13,7.67,3.11,20.0
REC028535,OUT0064,Franchise Outlet 0064,Franchise,Delhi,Delhi,North,2026-04,6699.0,1427.0,21.31,769.05,1097439.58,580485.71,226155.1,75205.29,215593.48,19.65,26,6.37,4.07,15.0
REC028536,OUT0234,Franchise Outlet 0234,Franchise,Visakhapatnam,Andhra Pradesh,South,2024-01,8726.0,2325.0,26.65,888.39,2065510.7,1110408.4,529418.64,48050.88,377632.79,18.28,19,5.58,3.84,25.0
REC028537,OUT0406,Franchise Outlet 0406,Franchise,Vadodara,Gujarat,West,2025-06,11338.0,2599.0,22.93,607.84,1579768.95,910195.49,431265.59,110268.8,128039.06,8.1,18,6.54,4.6,22.0
REC028538,OUT0651,Franchise Outlet 0651,Franchise,Kochi,Kerala,South,2025-04,,1520.0,24.19,688.3,1046219.55,532234.33,300349.71,31368.25,182267.26,17.42,19,8.67,,13.0
REC028539,OUT0232,Franchise Outlet 0232,Franchise,Vijayawada,Andhra Pradesh,South,2023-09,1414.0,259.0,18.35,1432.0,370887.44,226357.65,52506.27,28676.39,63347.12,17.08,22,6.41,3.17,22.0
REC028540,OUT0067,Franchise Outlet 0067,Franchise,Dehradun,Uttarakhand,North,2025-09,10822.0,2364.0,21.85,1811.69,4282823.44,2586360.24,649590.1,276363.74,770509.36,17.99,16,7.24,3.34,19.0
REC028541,OUT0083,Franchise Outlet 0083,Franchise,Mysuru,Karnataka,South,2023-11,5863.0,1569.0,26.77,1035.52,1624733.56,896013.59,363146.11,88726.48,276847.38,17.04,19,3.47,4.31,19.0
REC028542,OUT0499,Franchise Outlet 0499,Franchise,Chennai,Tamil Nadu,South,2023-06,6055.0,1169.0,19.31,1355.66,1584772.03,972945.92,305796.52,114705.75,191323.84,12.07,17,,3.75,22.0
REC028543,OUT0693,Franchise Outlet 0693,Franchise,Chandigarh,Chandigarh,North,2025-08,8471.0,2962.0,34.98,1402.62,4154557.66,1921290.38,1195567.8,91805.28,945894.21,22.77,19,7.28,4.05,19.0
REC028544,OUT0243,Franchise Outlet 0243,Company-Owned,Chandigarh,Chandigarh,North,2025-02,5498.0,1256.0,22.85,710.26,892088.37,409464.97,232886.84,29352.64,220383.91,24.7,20,9.15,3.54,22.0
REC028545,OUT0084,Franchise Outlet 0084,Franchise,Visakhapatnam,Andhra Pradesh,South,2024-01,4086.0,758.0,18.57,1387.02,1051363.11,665557.84,207614.31,70935.16,107255.8,10.2,21,9.04,2.94,26.0
REC028546,OUT0672,Franchise Outlet 0672,Franchise,Surat,Gujarat,West,2024-08,6577.0,1597.0,24.3,1724.58,2754156.15,1305474.34,407252.94,56828.81,984600.06,35.75,16,8.96,3.92,19.0
REC028547,OUT0114,Franchise Outlet 0114,Company-Owned,Visakhapatnam,Andhra Pradesh,South,2025-05,2316.0,518.0,22.38,1185.52,614097.08,280607.76,156796.94,48001.66,128690.72,20.96,24,9.71,3.65,25.0
REC028548,OUT0433,Franchise Outlet 0433,Franchise,Indore,Madhya Pradesh,West,2023-01,13741.0,4206.0,30.61,453.8,1908691.39,945369.46,312696.58,139710.84,510914.5,26.77,17,9.89,3.96,15.0
REC028549,OUT0093,Franchise Outlet 0093,Company-Owned,Chandigarh,Chandigarh,North,2024-07,3311.0,687.0,20.77,1094.62,752001.55,455418.64,111532.66,21016.73,164033.53,21.81,21,8.16,2.74,35.0
REC028550,OUT0639,Franchise Outlet 0639,Franchise,Mumbai,Maharashtra,West,2025-01,5167.0,1304.0,25.26,1062.48,1385479.6,734338.68,262999.41,45904.86,342236.65,24.7,23,3.01,4.87,17.0
REC028551,OUT0398,Franchise Outlet 0398,Franchise,Jammu,Jammu & Kashmir,North,2024-08,4978.0,1350.0,27.13,502.38,678214.26,412180.26,149223.57,26403.06,90407.38,13.33,18,4.69,4.23,8.0
REC028552,OUT0375,Franchise Outlet 0375,Franchise,Nashik,Maharashtra,West,2023-08,10055.0,2252.0,22.4,1128.62,2541660.77,1294929.59,757568.5,80144.93,409017.75,16.09,13,5.15,3.54,23.0
REC028553,OUT0428,Franchise Outlet 0428,Company-Owned,Jammu,Jammu & Kashmir,North,2024-03,8481.0,1812.0,21.37,1152.51,2088351.74,1064970.56,421787.94,165278.52,436314.73,20.89,12,9.85,3.59,19.0
REC028554,OUT0510,Franchise Outlet 0510,Franchise,Siliguri,West Bengal,East,2024-04,2567.0,822.0,32.03,1573.31,1293264.62,625839.3,224732.95,92232.3,350460.07,27.1,17,2.97,3.82,19.0
REC028555,OUT0523,Franchise Outlet 0523,Franchise,Indore,Madhya Pradesh,West,2025-01,4526.0,1274.0,28.15,579.85,738733.83,384934.05,137008.17,57062.27,159729.33,21.62,21,3.14,4.27,17.0
REC028556,OUT0143,Franchise Outlet 0143,Franchise,Mysuru,Karnataka,South,2024-05,3546.0,738.0,20.81,1374.67,1014505.36,476603.0,289125.13,79245.18,169532.06,16.71,16,12.87,3.19,35.0
REC028557,OUT0084,Franchise Outlet 0084,Franchise,Visakhapatnam,Andhra Pradesh,South,2023-08,3725.0,749.0,20.12,1532.45,1147804.85,545450.54,211827.24,50798.97,339728.11,29.6,21,9.56,2.5,28.0
REC028558,OUT0040,Franchise Outlet 0040,Franchise,Pune,Maharashtra,West,2023-11,,1421.0,17.78,1751.76,2489247.35,1606422.67,441433.62,142126.37,299264.69,12.02,19,3.38,3.3,26.0
REC028559,OUT0199,Franchise Outlet 0199,Franchise,Chennai,Tamil Nadu,South,2024-05,8846.0,1764.0,19.95,1925.54,3396648.15,1987267.25,880216.55,258429.06,270735.29,7.97,5,8.85,3.22,26.0
